dataset,model,instance_index,category_correlation,category_rank_agreement,category_sign_agreement
taiwan,xgboost,2604,0.05920639427804838,0.75,0.2
taiwan,xgboost,2611,-0.1681737919547246,0.8,0.6
taiwan,xgboost,2626,0.2363681140339857,0.95,0.6
taiwan,xgboost,2647,0.21075410786456508,1.0,0.2
taiwan,xgboost,2663,0.4138047485331286,0.85,0.8
taiwan,xgboost,2668,-0.6096283880957815,0.35,0.4
taiwan,xgboost,2761,0.43641676765297543,1.0,0.6
taiwan,xgboost,2775,-0.12843584781485523,0.8999999999999999,0.4
taiwan,xgboost,2799,0.5733544105492702,0.75,0.4
taiwan,xgboost,2839,0.597304420673314,0.55,0.6
taiwan,xgboost,2959,0.4540478242548504,0.95,0.6
taiwan,xgboost,2960,0.5807915146308319,0.4,0.6
taiwan,xgboost,3033,-0.23699996253545288,0.35,0.4
taiwan,xgboost,3108,-0.8911009769558913,0.8,0.4
taiwan,xgboost,3230,0.1269329238684144,0.55,0.6
taiwan,xgboost,3252,-0.6987004879776395,0.25,0.2
taiwan,xgboost,3287,0.011307025449489966,0.75,0.6
taiwan,xgboost,3371,0.40897884808475976,0.85,0.6
taiwan,xgboost,3747,-0.43206689471821796,0.65,0.2
taiwan,xgboost,3764,-0.5049541972236242,0.35,0.2
taiwan,xgboost,3811,0.498634705280845,0.4,0.6
taiwan,xgboost,3815,-0.026310610111663704,0.8999999999999999,0.6
taiwan,xgboost,3859,0.40083137830718785,0.8999999999999999,0.6
taiwan,xgboost,4000,0.29273378321696114,0.5,0.2
taiwan,xgboost,4028,0.13654173520667612,0.45,0.8
taiwan,xgboost,4066,-0.3334268365346681,0.85,0.4
taiwan,xgboost,4088,-0.5652820460481885,0.45,0.4
taiwan,xgboost,4096,-0.5100582785604432,0.5,0.0
taiwan,xgboost,4115,-0.6743657885817104,0.65,0.6
taiwan,xgboost,4158,-0.3031439551111413,0.65,0.6
taiwan,xgboost,4186,0.5012066992799526,0.85,0.4
taiwan,xgboost,4238,0.5306085895206942,0.75,0.4
taiwan,xgboost,4345,-0.8679086647378409,0.8,0.2
taiwan,xgboost,4424,-0.5255694471166731,0.55,0.4
taiwan,xgboost,4435,-0.8951549049963949,0.85,0.2
taiwan,xgboost,4496,-0.5446129968747717,0.95,0.6
taiwan,xgboost,4499,0.20326420717552274,0.8999999999999999,0.6
taiwan,xgboost,4516,0.6193432008913439,1.0,0.4
taiwan,xgboost,4562,0.6985743246661064,1.0,0.8
taiwan,xgboost,4593,0.5606848752655303,0.8999999999999999,0.4
taiwan,xgboost,4625,-0.07781607558044787,0.8,0.6
taiwan,xgboost,4644,0.2323559145099711,0.55,0.2
taiwan,xgboost,4745,-0.41355992416453574,0.45,0.4
taiwan,xgboost,4816,0.18957910635229613,0.6,0.4
taiwan,xgboost,4871,0.0940339265861301,0.25,0.8
taiwan,xgboost,4908,0.6226633110524719,0.75,0.6
taiwan,xgboost,4964,-0.6757393359445346,0.5,0.4
taiwan,xgboost,4976,0.24972657075201482,0.95,0.2
taiwan,xgboost,4979,-0.8914763204957576,0.55,0.2
taiwan,xgboost,5038,-0.3709342397497501,0.45,0.6
taiwan,xgboost,5064,0.5634277263678298,0.8999999999999999,0.6
taiwan,xgboost,5089,0.576949013513701,0.7,0.4
taiwan,xgboost,5263,0.11988139406087019,0.8999999999999999,0.6
taiwan,xgboost,5306,0.5822809919946672,0.75,0.6
taiwan,xgboost,5377,-0.6337361976593384,0.8,0.4
taiwan,xgboost,5396,0.8498789535033721,0.85,0.4
taiwan,xgboost,5483,0.6971749368146013,0.75,0.4
taiwan,xgboost,5492,-0.26373758044961165,0.45,0.4
taiwan,xgboost,5617,0.5102386595711558,0.65,0.4
taiwan,xgboost,5761,-0.8109762611609264,0.8999999999999999,0.2
taiwan,xgboost,5763,0.4686782065486977,1.0,0.4
taiwan,xgboost,5764,-0.8517096069249359,0.7,0.2
taiwan,xgboost,5942,-0.5658291139462781,0.6,0.6
taiwan,lightgbm,260,-0.45942166140964324,0.65,0.4
taiwan,lightgbm,378,-0.4539104207171902,0.95,0.6
taiwan,lightgbm,403,0.4662675154650436,0.85,0.4
taiwan,lightgbm,455,-0.8233996216773388,0.95,0.4
taiwan,lightgbm,507,0.3524846306616197,0.8,0.6
taiwan,lightgbm,526,-0.8688680463063699,0.7,0.2
taiwan,lightgbm,545,0.2940815276599872,0.85,0.4
taiwan,lightgbm,555,0.6042747595732427,0.95,0.8
taiwan,lightgbm,581,-0.9311872570686831,0.65,0.2
taiwan,lightgbm,757,-0.8361673626159422,0.45,0.0
taiwan,lightgbm,775,0.5315156722437997,0.95,0.2
taiwan,lightgbm,837,-0.9699734103784484,0.95,0.4
taiwan,lightgbm,918,0.6327863602145726,1.0,0.4
taiwan,lightgbm,960,0.733810111595849,0.8,0.8
taiwan,lightgbm,980,-0.8416710355914797,0.7,0.2
taiwan,lightgbm,1079,0.9421993063914432,0.75,1.0
taiwan,lightgbm,1130,0.33706261890120187,0.85,0.6
taiwan,lightgbm,1157,0.5440803578939244,0.75,0.2
taiwan,lightgbm,1189,0.6160182979107968,0.75,0.4
taiwan,lightgbm,1346,-0.8570806015440106,0.8,0.2
taiwan,lightgbm,1354,0.6996222334797696,0.75,0.2
taiwan,lightgbm,1434,0.2581767988528001,1.0,0.4
taiwan,lightgbm,1641,0.7084358683425633,0.95,0.4
taiwan,lightgbm,1726,-0.5698068957529843,0.25,0.2
taiwan,lightgbm,1868,-0.6504623220450706,0.95,0.6
taiwan,lightgbm,1941,0.17812614763885148,0.85,0.6
taiwan,lightgbm,1971,-0.6791859187430356,0.45,0.0
taiwan,lightgbm,2104,-0.17156304560346558,0.85,0.4
taiwan,lightgbm,2163,-0.5210375893312391,0.65,0.4
taiwan,lightgbm,2183,-0.850288705593108,0.85,0.2
taiwan,lightgbm,2193,-0.22548913482678273,0.55,0.6
taiwan,lightgbm,2208,-0.4635302131957807,0.65,0.6
taiwan,lightgbm,2319,0.27817027832327834,0.95,0.6
taiwan,lightgbm,2382,-0.9093331685728133,0.8,0.4
taiwan,lightgbm,2447,-0.07567009189427792,0.35,0.4
taiwan,lightgbm,2553,-0.917590027349639,0.85,0.6
taiwan,lightgbm,2588,0.9503105824136364,0.95,0.6
taiwan,lightgbm,2604,0.4217668451575638,0.95,0.2
taiwan,lightgbm,2611,-0.05604633676598991,0.85,0.8
taiwan,lightgbm,2626,0.20596716117162192,0.8999999999999999,0.4
taiwan,lightgbm,2647,-0.1659151837530802,0.95,0.4
taiwan,lightgbm,2663,0.35490302374713695,0.45,0.8
taiwan,lightgbm,2668,-0.8635324846610068,0.55,0.2
taiwan,lightgbm,2761,0.07306177761554171,0.95,0.8
taiwan,lightgbm,2775,-0.43843452771632574,0.85,0.6
taiwan,lightgbm,2799,0.7218970369434674,0.85,0.6
taiwan,lightgbm,2839,0.7535157692124326,0.65,0.8
taiwan,lightgbm,2959,0.28852063748756607,0.95,0.8
taiwan,lightgbm,2960,0.7484983614347028,0.30000000000000004,0.8
taiwan,lightgbm,3033,-0.12006633291420617,0.8,0.2
taiwan,lightgbm,3108,-0.9136145368677975,0.95,0.4
taiwan,lightgbm,3230,-0.4067415204186698,0.95,0.4
taiwan,lightgbm,3252,-0.8315446432134941,0.4,0.2
taiwan,lightgbm,3287,-0.3250002946589163,0.8,0.6
taiwan,lightgbm,3371,0.5441515272131813,0.6,0.6
taiwan,lightgbm,3747,-0.5561858212940141,0.55,0.2
taiwan,lightgbm,3764,-0.8548302199659781,0.8999999999999999,0.4
taiwan,lightgbm,3811,0.6912347055480219,0.85,0.2
taiwan,lightgbm,3815,-0.4060866270235916,0.65,0.4
taiwan,lightgbm,3859,0.16576790128005758,0.8999999999999999,0.8
taiwan,lightgbm,4000,0.6081788458761926,0.85,0.4
taiwan,lightgbm,4028,-0.48458633757235386,0.45,0.6
taiwan,lightgbm,4066,-0.3508789853984162,0.85,0.6
taiwan,lightgbm,4088,-0.5301619036188236,0.65,0.6
taiwan,lightgbm,4096,-0.5439974893332212,0.6,0.4
taiwan,lightgbm,4115,-0.7078645386535453,0.5,0.4
taiwan,lightgbm,4158,-0.452336874778668,0.55,0.4
taiwan,lightgbm,4186,0.6060058710954292,1.0,0.2
taiwan,lightgbm,4238,0.6954907692805146,0.8,0.4
taiwan,lightgbm,4345,-0.9238407054758844,0.95,0.4
taiwan,lightgbm,4424,-0.8573374715806632,0.8999999999999999,0.2
taiwan,lightgbm,4435,-0.887603132435864,0.85,0.6
taiwan,lightgbm,4496,-0.21775439391614249,0.85,0.8
taiwan,lightgbm,4499,0.0634203527160687,0.95,0.8
taiwan,lightgbm,4516,0.5920911150358824,0.95,0.6
taiwan,lightgbm,4562,0.4840973773240169,0.85,0.6
taiwan,lightgbm,4593,0.7021335099465295,0.85,0.6
taiwan,lightgbm,4625,-0.4561440114568506,0.45,0.6
taiwan,lightgbm,4644,0.040291117574219416,0.55,0.6
taiwan,lightgbm,4745,-0.5334520370567205,0.45,0.2
taiwan,lightgbm,4816,0.47771535052213304,0.8,0.2
taiwan,lightgbm,4871,0.25214714171025754,0.65,0.6
taiwan,lightgbm,4908,0.7823598528873271,0.85,0.8
taiwan,lightgbm,4964,-0.9137956221044606,0.85,0.2
taiwan,lightgbm,4976,0.01487568008848399,0.8,0.4
taiwan,lightgbm,4979,-0.9151315839833766,0.95,0.6
taiwan,lightgbm,5038,-0.7594534329941088,0.65,0.2
taiwan,lightgbm,5064,0.7776575768679244,0.85,0.8
taiwan,lightgbm,5089,0.7035325299661644,0.5,0.4
taiwan,lightgbm,5263,-0.35662738667205485,0.65,0.6
taiwan,lightgbm,5306,0.7104446863726744,0.75,0.4
taiwan,lightgbm,5377,-0.6279897016791108,0.8999999999999999,0.6
taiwan,lightgbm,5396,0.7108691667309631,0.95,0.6
taiwan,lightgbm,5483,0.4574895539119924,1.0,0.4
taiwan,lightgbm,5492,-0.5642004357825806,0.45,0.4
taiwan,lightgbm,5617,0.7178970470675039,1.0,0.4
taiwan,lightgbm,5761,-0.9654375346267485,0.8,0.4
taiwan,lightgbm,5763,0.3172334222061512,0.95,0.4
taiwan,lightgbm,5764,-0.8944217341579579,0.95,0.4
taiwan,lightgbm,5942,-0.790532192015722,0.45,0.0
taiwan,random_forest,260,-0.7492022548790493,0.95,0.4
taiwan,random_forest,378,-0.4109348586364117,0.95,0.6
taiwan,random_forest,403,-0.3967375366750521,1.0,0.4
taiwan,random_forest,455,-0.961307497155697,1.0,0.0
taiwan,random_forest,507,-0.1664995448819772,0.85,0.6
taiwan,random_forest,526,-0.9207861495705646,0.85,0.0
taiwan,random_forest,545,-0.2758235219591405,1.0,0.6
taiwan,random_forest,555,-0.4150760530225984,0.95,0.6
taiwan,random_forest,581,-0.9316490638777634,0.75,0.4
taiwan,random_forest,757,-0.8897902685095695,0.8,0.2
taiwan,random_forest,775,0.8206717407772982,0.95,0.2
taiwan,random_forest,837,-0.9774635425194977,0.85,0.2
taiwan,random_forest,918,0.8162235621665673,0.95,0.4
taiwan,random_forest,960,0.3755954913261032,0.8999999999999999,0.4
taiwan,random_forest,980,-0.8341000065721274,0.85,0.4
taiwan,random_forest,1079,0.7854979290503606,1.0,1.0
taiwan,random_forest,1130,-0.5424370347018631,1.0,0.6
taiwan,random_forest,1157,0.7686075214156635,1.0,0.2
taiwan,random_forest,1189,0.6941562387925349,1.0,0.6
taiwan,random_forest,1346,-0.9365159542827594,0.95,0.0
taiwan,random_forest,1354,0.8623850812481269,1.0,0.4
taiwan,random_forest,1434,-0.16817911412969838,0.85,0.6
taiwan,random_forest,1641,0.833351708000069,0.95,0.2
taiwan,random_forest,1726,-0.565616133554156,1.0,0.4
taiwan,random_forest,1868,-0.8858853438839294,0.8999999999999999,0.4
taiwan,random_forest,1941,-0.1403924199229256,0.95,0.6
taiwan,random_forest,1971,-0.8468662543823144,0.85,0.2
taiwan,random_forest,2104,-0.6257797594468995,0.95,0.2
taiwan,random_forest,2163,-0.6788127916520929,1.0,0.4
taiwan,random_forest,2183,-0.79795520967536,0.8999999999999999,0.2
taiwan,random_forest,2193,-0.3430392551516134,1.0,0.4
taiwan,random_forest,2208,-0.7418449963956563,0.95,0.6
taiwan,random_forest,2319,-0.2901680582817145,0.95,0.6
taiwan,random_forest,2382,-0.8501317336919882,0.65,0.6
taiwan,random_forest,2447,-0.8661962759188604,0.55,0.4
taiwan,random_forest,2553,-0.9436408361766551,0.95,0.4
taiwan,random_forest,2588,0.9153865674759634,1.0,0.8
taiwan,random_forest,2604,0.8082599391282462,1.0,0.4
taiwan,random_forest,2611,0.2843521462432706,1.0,0.4
taiwan,random_forest,2626,-0.3042816797523842,0.85,0.4
taiwan,random_forest,2647,-0.4336169877902525,1.0,0.4
taiwan,random_forest,2663,-0.3846804978801281,0.85,0.8
taiwan,random_forest,2668,-0.9088575831760959,0.8999999999999999,0.0
taiwan,random_forest,2761,-0.4102602428414487,0.95,0.6
taiwan,random_forest,2775,-0.7395762883720132,0.95,0.6
taiwan,random_forest,2799,0.845202421610588,1.0,0.2
taiwan,random_forest,2839,0.905580660640915,0.85,0.6
taiwan,random_forest,2959,-0.2564670848613326,0.95,0.4
taiwan,random_forest,2960,0.8909591909866023,0.85,0.6
taiwan,random_forest,3033,0.5493474729590391,0.95,0.6
taiwan,random_forest,3108,-0.9366576765036744,0.85,0.4
taiwan,random_forest,3230,-0.47102420060669187,1.0,0.4
taiwan,random_forest,3252,-0.8098282543075082,0.7,0.4
taiwan,random_forest,3287,-0.6536408920658422,1.0,0.4
taiwan,random_forest,3371,0.5790325383927343,0.65,0.4
taiwan,random_forest,3747,-0.8110915445302096,0.85,0.2
taiwan,random_forest,3764,-0.887043091397918,0.65,0.4
taiwan,random_forest,3811,0.8811988215714864,0.85,0.8
taiwan,random_forest,3815,-0.629070927457977,1.0,0.6
taiwan,random_forest,3859,-0.42849708934704017,1.0,0.8
taiwan,random_forest,4000,0.8198342631670841,1.0,0.6
taiwan,random_forest,4028,-0.6928113761156599,0.95,0.6
taiwan,random_forest,4066,-0.40632710897342944,1.0,0.6
taiwan,random_forest,4088,-0.7733803499664405,0.95,0.6
taiwan,random_forest,4096,-0.6193026613835457,0.55,0.2
taiwan,random_forest,4115,-0.8100176071057896,0.85,0.2
taiwan,random_forest,4158,-0.8677050632333845,0.85,0.4
taiwan,random_forest,4186,0.8620200641068935,0.95,0.4
taiwan,random_forest,4238,0.8222914382565598,0.95,0.4
taiwan,random_forest,4345,-0.9531217461285598,1.0,0.4
taiwan,random_forest,4424,-0.8652210691547871,0.85,0.2
taiwan,random_forest,4435,-0.9308601586092545,0.85,0.6
taiwan,random_forest,4496,-0.11189466096325956,0.8999999999999999,0.6
taiwan,random_forest,4499,-0.5012705031259593,1.0,0.6
taiwan,random_forest,4516,-0.32457472863528264,0.95,0.4
taiwan,random_forest,4562,-0.026894885393027614,0.95,0.6
taiwan,random_forest,4593,0.8734309315193188,1.0,0.4
taiwan,random_forest,4625,-0.5760074606417475,0.95,0.6
taiwan,random_forest,4644,0.04944746416770121,0.55,0.4
taiwan,random_forest,4745,-0.6040150108257368,1.0,0.2
taiwan,random_forest,4816,0.8127442916174846,0.85,0.4
taiwan,random_forest,4871,-0.3723572976895588,0.95,0.4
taiwan,random_forest,4908,0.906538079223849,0.85,0.6
taiwan,random_forest,4964,-0.8047718709609951,0.85,0.6
taiwan,random_forest,4976,0.7584116388026034,0.95,0.2
taiwan,random_forest,4979,-0.9531951424712888,0.95,0.2
taiwan,random_forest,5038,-0.8761343347961451,0.85,0.0
taiwan,random_forest,5064,0.9118892139886795,1.0,0.8
taiwan,random_forest,5089,0.8890605255136006,0.85,0.8
taiwan,random_forest,5263,-0.4973738118863827,1.0,0.4
taiwan,random_forest,5306,0.8502860404396109,0.95,0.4
taiwan,random_forest,5377,-0.6381190823712592,0.85,0.6
taiwan,random_forest,5396,0.01327208659101328,0.95,0.6
taiwan,random_forest,5483,-0.30645583773769575,0.95,0.4
taiwan,random_forest,5492,-0.6801698314314993,0.85,0.4
taiwan,random_forest,5617,0.8643264693194177,0.95,0.6
taiwan,random_forest,5761,-0.9108279639605594,0.95,0.6
taiwan,random_forest,5763,-0.26338617004381953,0.95,0.6
taiwan,random_forest,5764,-0.9546274384050945,0.95,0.4
taiwan,random_forest,5942,-0.8326437539528174,0.95,0.4
taiwan,mlp,260,-0.8199235771111141,0.65,0.2
taiwan,mlp,378,-0.5894171104064445,0.8999999999999999,0.75
taiwan,mlp,403,-0.5556722943598275,0.85,0.6
taiwan,mlp,455,-0.7442772693511316,0.5,0.25
taiwan,mlp,507,0.5850375018386963,0.65,0.75
taiwan,mlp,526,-0.9001443373319297,0.95,0.4
taiwan,mlp,545,-0.09274324100140728,0.65,0.75
taiwan,mlp,555,-0.567630837757879,0.95,0.5
taiwan,mlp,581,-0.8184080830759433,0.65,0.6
taiwan,mlp,757,-0.8056257762780471,0.65,0.25
taiwan,mlp,775,0.8575673178469057,0.8999999999999999,0.25
taiwan,mlp,837,-0.8718663411991664,0.8,0.25
taiwan,mlp,918,0.8521721982210073,0.8999999999999999,0.5
taiwan,mlp,960,0.1473717454161369,0.6,0.75
taiwan,mlp,980,-0.599027194561925,0.45,0.4
taiwan,mlp,1079,0.8191489482261178,0.85,1.0
taiwan,mlp,1130,-0.6312990750657584,0.85,0.4
taiwan,mlp,1157,0.8502516364481626,0.75,0.6
taiwan,mlp,1189,0.8439397223058708,0.85,0.2
taiwan,mlp,1346,-0.7193699368884954,0.7,0.25
taiwan,mlp,1354,0.8114919200253161,1.0,0.25
taiwan,mlp,1434,-0.2455540607685632,0.75,0.75
taiwan,mlp,1641,0.8228979217290716,0.85,0.6
taiwan,mlp,1726,-0.7461441294672547,0.65,0.5
taiwan,mlp,1868,-0.7258549744365977,0.7,0.4
taiwan,mlp,1941,-0.1724765020637982,0.6538967528127732,0.6666666666666666
taiwan,mlp,1971,-0.3346241131787876,0.10000000000000003,0.4
taiwan,mlp,2104,-0.8553213026247536,0.75,0.75
taiwan,mlp,2163,-0.7865460540033612,0.7,0.6
taiwan,mlp,2183,0.7672607910674136,0.95,0.4
taiwan,mlp,2193,-0.5770151484469739,1.0,0.25
taiwan,mlp,2208,-0.7658534778898435,0.7,0.5
taiwan,mlp,2319,-0.48627581086597843,0.85,0.6
taiwan,mlp,2382,-0.8006643503791315,0.7,0.2
taiwan,mlp,2447,0.9782727367325796,0.95,0.5
taiwan,mlp,2553,-0.8376253258019815,0.75,0.25
taiwan,mlp,2588,0.9299918373596705,0.85,0.5
taiwan,mlp,2604,0.8942742160020822,0.75,0.2
taiwan,mlp,2611,0.8251409190324338,0.75,0.8
taiwan,mlp,2626,-0.0898286264346649,0.9103913408340616,0.6666666666666666
taiwan,mlp,2647,-0.7028433993344548,0.6,0.5
taiwan,mlp,2663,0.28487810564655697,0.45,0.6
taiwan,mlp,2668,-0.0635426740820589,0.10000000000000003,0.4
taiwan,mlp,2761,-0.7784926331880117,0.55,0.6
taiwan,mlp,2775,-0.934699396543193,0.5,0.75
taiwan,mlp,2799,0.842956647930134,0.95,0.4
taiwan,mlp,2839,0.913008870859421,0.55,0.4
taiwan,mlp,2959,-0.7866974702672432,0.45,0.6
taiwan,mlp,2960,0.8484245021130296,0.65,0.6
taiwan,mlp,3033,0.80917921419648,0.75,0.6
taiwan,mlp,3108,-0.4447793566059292,0.25,0.4
taiwan,mlp,3230,-0.4522824963632479,0.75,0.8
taiwan,mlp,3252,-0.18059273745610907,0.8999999999999999,0.25
taiwan,mlp,3287,-0.47045323918938126,0.85,0.6
taiwan,mlp,3371,0.5037724133758664,0.75,0.4
taiwan,mlp,3747,-0.8864120907980392,0.65,0.75
taiwan,mlp,3764,-0.4019160916570265,0.55,0.5
taiwan,mlp,3811,0.872093654176097,0.75,0.4
taiwan,mlp,3815,-0.776331087112833,0.6025978352085154,0.6666666666666666
taiwan,mlp,3859,-0.7983421299022655,0.7821440468234173,0.6666666666666666
taiwan,mlp,4000,0.899512484634555,0.65,0.2
taiwan,mlp,4028,-0.4495198557921122,0.4743505411978711,0.3333333333333333
taiwan,mlp,4066,-0.7294144677471102,0.95,0.6
taiwan,mlp,4088,-0.730700305377015,0.6,0.8
taiwan,mlp,4096,-0.12292503899677709,0.55,0.4
taiwan,mlp,4115,0.3784369569676302,0.75,0.4
taiwan,mlp,4158,-0.6698518383404704,0.4,0.75
taiwan,mlp,4186,0.8860029188400078,0.7,0.2
taiwan,mlp,4238,0.8826765265483281,0.75,0.25
taiwan,mlp,4345,-0.5783955933744896,0.4,0.25
taiwan,mlp,4424,-0.5209400300148411,0.5,0.4
taiwan,mlp,4435,-0.18126467122326612,0.8,0.25
taiwan,mlp,4496,-0.1369887148318852,0.320453788385098,0.6666666666666666
taiwan,mlp,4499,-0.8410168322281072,0.65,0.6
taiwan,mlp,4516,-0.5085543142955906,0.95,0.6
taiwan,mlp,4562,0.5051579716601377,0.85,0.6
taiwan,mlp,4593,0.8701467272518345,0.8999999999999999,0.4
taiwan,mlp,4625,-0.7600132707075122,0.8999999999999999,0.5
taiwan,mlp,4644,0.24709857822706083,0.6538967528127732,1.0
taiwan,mlp,4745,-0.7874217762197394,0.5256494588021289,0.3333333333333333
taiwan,mlp,4816,0.8640631326504535,0.75,0.5
taiwan,mlp,4871,-0.47698912276876926,0.55,0.25
taiwan,mlp,4908,0.8837557729980979,0.9103913408340616,0.3333333333333333
taiwan,mlp,4964,-0.3761585789179198,0.65,0.4
taiwan,mlp,4976,0.8020535181158494,0.5256494588021289,0.3333333333333333
taiwan,mlp,4979,-0.5692078286515722,0.65,0.4
taiwan,mlp,5038,-0.8911482071048915,0.65,0.75
taiwan,mlp,5064,0.8066692435090902,0.85,0.4
taiwan,mlp,5089,0.8745735548866866,0.6,0.25
taiwan,mlp,5263,-0.5404889255606261,0.45,0.5
taiwan,mlp,5306,0.9031543249328288,0.6,0.2
taiwan,mlp,5377,0.16345235209395634,0.65,0.75
taiwan,mlp,5396,-0.26386977774519216,0.95,0.75
taiwan,mlp,5483,-0.5894621624233893,0.8,0.5
taiwan,mlp,5492,-0.760265184487612,0.95,0.25
taiwan,mlp,5617,0.8814137874636231,0.75,0.4
taiwan,mlp,5761,-0.6977045260543595,0.7051956704170308,0.0
taiwan,mlp,5763,-0.08497897704017693,0.75,0.4
taiwan,mlp,5764,-0.6639514959549525,0.5,0.5
taiwan,mlp,5942,-0.8305095822425054,0.65,0.2
gmsc,xgboost,1306,-0.4329846335008763,0.8285714285714286,0.3333333333333333
gmsc,xgboost,1902,-0.4903437530937904,0.8285714285714286,0.16666666666666666
gmsc,xgboost,2025,-0.38306758770854277,0.8857142857142857,0.5
gmsc,xgboost,2278,-0.42049636183609196,0.8857142857142857,0.6666666666666666
gmsc,xgboost,2559,-0.4513217869274288,0.6285714285714286,0.3333333333333333
gmsc,xgboost,2657,-0.8873052527998959,0.9714285714285715,0.16666666666666666
gmsc,xgboost,2746,-0.9657026684190875,0.8857142857142857,0.0
gmsc,xgboost,2805,-0.8520676284738311,0.8857142857142857,0.16666666666666666
gmsc,xgboost,2903,-0.628478748291056,0.5428571428571428,0.3333333333333333
gmsc,xgboost,3817,0.43213901501024377,0.6857142857142857,0.5
gmsc,xgboost,3878,-0.7989206767516265,0.9428571428571428,0.5
gmsc,xgboost,4175,-0.6308269707350466,0.6857142857142857,0.6666666666666666
gmsc,xgboost,4603,-0.45725692292240994,0.8857142857142857,0.3333333333333333
gmsc,xgboost,4798,0.7802620884515312,0.9428571428571428,0.8333333333333334
gmsc,xgboost,4927,-0.9176164242900823,0.8,0.16666666666666666
gmsc,xgboost,5440,0.3394694556289122,0.8857142857142857,0.6666666666666666
gmsc,xgboost,5655,0.6831498817980598,0.8,0.3333333333333333
gmsc,xgboost,5806,-0.47571775221577856,0.8571428571428572,0.3333333333333333
gmsc,xgboost,6001,-0.5698499102969332,0.9428571428571428,0.3333333333333333
gmsc,xgboost,6774,0.6487668644944333,0.9428571428571428,0.5
gmsc,xgboost,7157,-0.4560237878264101,0.8,0.16666666666666666
gmsc,xgboost,8252,-0.29474351094485435,0.6285714285714286,0.5
gmsc,xgboost,8613,-0.5184424005998933,0.8285714285714286,0.3333333333333333
gmsc,xgboost,9329,-0.5107251328863724,0.8285714285714286,0.16666666666666666
gmsc,xgboost,9724,-0.24098405635748668,0.7714285714285715,0.3333333333333333
gmsc,xgboost,9858,-0.574162905646019,0.8857142857142857,0.5
gmsc,xgboost,10573,-0.5088136614706847,0.8857142857142857,0.16666666666666666
gmsc,xgboost,10856,-0.49888399893104995,0.7714285714285715,0.5
gmsc,xgboost,10941,-0.6607760142673909,0.9142857142857144,0.3333333333333333
gmsc,xgboost,11050,-0.3887761732001882,0.8571428571428572,0.3333333333333333
gmsc,xgboost,11057,-0.552635899318963,0.8857142857142857,0.5
gmsc,xgboost,11575,-0.584407395430371,0.8571428571428572,0.3333333333333333
gmsc,xgboost,11994,-0.689358214918233,0.7142857142857143,0.5
gmsc,xgboost,12261,-0.43672126368619907,0.8285714285714286,0.5
gmsc,xgboost,12896,0.11414019471845864,0.8,0.6666666666666666
gmsc,xgboost,12999,0.685229084000746,0.9428571428571428,0.5
gmsc,xgboost,13053,-0.3480110748807184,0.7714285714285715,0.6666666666666666
gmsc,xgboost,13071,-0.5489612394403358,0.9142857142857144,0.3333333333333333
gmsc,xgboost,13217,-0.7026737424138441,0.6285714285714286,0.5
gmsc,xgboost,13293,-0.6241671739471486,0.9428571428571428,0.3333333333333333
gmsc,xgboost,13421,-0.7215233556678661,0.8285714285714286,0.16666666666666666
gmsc,xgboost,13428,-0.4200527748837778,0.8285714285714286,0.5
gmsc,xgboost,13819,-0.6906301278247567,0.8857142857142857,0.16666666666666666
gmsc,xgboost,13923,-0.8003710872518299,0.7714285714285715,0.5
gmsc,xgboost,14015,-0.6497744976333768,0.8571428571428572,0.0
gmsc,xgboost,14202,-0.42078908873142384,0.6571428571428571,0.3333333333333333
gmsc,xgboost,14851,-0.4421551187025015,0.9142857142857144,0.6666666666666666
gmsc,xgboost,14910,-0.438077606325921,0.6571428571428571,0.3333333333333333
gmsc,xgboost,15292,-0.5090789778246894,0.7428571428571429,0.0
gmsc,xgboost,15683,-0.2284420574775056,0.6285714285714286,0.16666666666666666
gmsc,xgboost,16258,-0.6740892407301691,0.7714285714285715,0.3333333333333333
gmsc,xgboost,16307,-0.6923952222446854,0.8285714285714286,0.3333333333333333
gmsc,xgboost,16533,-0.4272451708374009,0.9142857142857144,0.3333333333333333
gmsc,xgboost,16854,0.952420707948194,0.8285714285714286,0.5
gmsc,xgboost,18807,0.8266389796084571,0.9142857142857144,0.3333333333333333
gmsc,xgboost,18835,-0.5007085648402493,0.9714285714285715,0.5
gmsc,xgboost,19025,-0.6748370634849676,0.6857142857142857,0.3333333333333333
gmsc,xgboost,19190,-0.6164976582871745,0.7714285714285715,0.3333333333333333
gmsc,xgboost,19494,0.9340798035591672,0.8,0.5
gmsc,xgboost,19999,-0.5878395654348543,0.8857142857142857,0.6666666666666666
gmsc,xgboost,20220,-0.6782030650830396,0.7142857142857143,0.0
gmsc,xgboost,20381,-0.693953780689083,0.7428571428571429,0.5
gmsc,xgboost,20390,-0.580613912979616,0.8,0.3333333333333333
gmsc,xgboost,20494,-0.7276414528264424,0.8571428571428572,0.16666666666666666
gmsc,xgboost,20772,-0.7506339862086265,0.6571428571428571,0.16666666666666666
gmsc,xgboost,20890,0.6799906246592137,0.8571428571428572,0.5
gmsc,xgboost,20913,-0.7047223466151518,0.6857142857142857,0.3333333333333333
gmsc,xgboost,21376,-0.689868840338859,0.7142857142857143,0.3333333333333333
gmsc,xgboost,21919,-0.8161326186609568,0.8857142857142857,0.3333333333333333
gmsc,xgboost,22180,-0.6274303993201548,0.5142857142857142,0.5
