dataset,model,instance_index,shap_lime_correlation,rank_agreement,sign_agreement,top10_overlap,explanation_agreement_score
german,random_forest,126,0.7207194864265408,0.7831166717464594,0.41304347826086957,0.8181818181818182,0.68261425763139
german,random_forest,130,0.6437367792788037,0.8186419519723139,0.391304347826087,0.5384615384615384,0.6063865466752132
german,random_forest,132,-0.213411194779751,0.8503948762383566,0.5217391304347826,0.3333333333333333,0.5966796896257774
german,random_forest,135,-0.5403923083990114,0.7696284637462685,0.43478260869565216,0.5384615384615384,0.5998246296456646
german,random_forest,136,0.6757593812587085,0.8355225664111845,0.41304347826086957,0.6666666666666666,0.6581220700427347
german,random_forest,137,0.723028627800733,0.8125627596341998,0.41304347826086957,0.6666666666666666,0.6489381473319408
german,random_forest,141,0.7600189343550182,0.831153146918165,0.45652173913043476,0.5384615384615384,0.630956242044858
german,random_forest,143,-0.20796594234171983,0.8097945559802371,0.41304347826086957,0.8181818181818182,0.6932854113249012
german,random_forest,144,-0.7905124272885012,0.8264851956585416,0.34782608695652173,0.5384615384615384,0.5964803658888347
german,random_forest,145,-0.7992397254101519,0.7969576900162728,0.34782608695652173,0.5384615384615384,0.5846693636319271
german,random_forest,148,0.7262886746760162,0.855117106000999,0.43478260869565216,0.6666666666666666,0.6724816250090953
german,random_forest,150,0.2656331413960186,0.8388878335983548,0.30434782608695654,0.5384615384615384,0.5883979428038905
german,random_forest,151,0.589430126665635,0.8533530546528854,0.45652173913043476,0.6666666666666666,0.6782977436002846
german,random_forest,153,-0.6159986339522668,0.8053708579841987,0.43478260869565216,0.5384615384615384,0.6141215873408367
german,random_forest,154,-0.8761467609608778,0.8576953348943955,0.2608695652173913,0.6666666666666666,0.6213390035229756
german,random_forest,158,0.3961374691210221,0.8300132983547686,0.391304347826087,0.42857142857142855,0.5779680522611621
german,random_forest,159,-0.2031906818007989,0.8646972617838307,0.5652173913043478,0.6666666666666666,0.7154441221048365
german,random_forest,161,0.8270670531247925,0.8450484436909973,0.45652173913043476,0.6666666666666666,0.6749758992155294
german,random_forest,162,-0.2616127372511172,0.7823839119557046,0.5,0.6666666666666666,0.6629535647822818
german,random_forest,164,0.691461169413122,0.8305832226364668,0.41304347826086957,0.42857142857142855,0.5847177611042762
german,random_forest,165,0.7598783399178737,0.8551442452525083,0.5652173913043478,0.8181818181818182,0.7570774609468531
german,random_forest,166,-0.610952903624255,0.8570982713611879,0.30434782608695654,0.5384615384615384,0.5956821179090237
german,random_forest,168,-0.21413681768115378,0.7702255272794762,0.5217391304347826,0.5384615384615384,0.6261504115806868
german,random_forest,170,0.04408785212668356,0.7908513584266492,0.43478260869565216,0.42857142857142855,0.5753467545507839
german,random_forest,173,0.5824602574178597,0.8707221756189258,0.41304347826086957,0.5384615384615384,0.6337403752642927
german,random_forest,174,-0.6737089241856755,0.8281135507491079,0.391304347826087,0.6666666666666666,0.6486367246474692
german,random_forest,175,-0.4414942082606211,0.8474366978238279,0.41304347826086957,0.5384615384615384,0.6244261841462535
german,random_forest,176,0.7299729743442795,0.8779140772689269,0.5,0.5384615384615384,0.6627040924460323
german,random_forest,178,-0.2722365888985197,0.8664341738804346,0.45652173913043476,0.3333333333333333,0.5835301912913043
german,random_forest,179,-0.030078219141641688,0.8215187126323144,0.43478260869565216,0.42857142857142855,0.5876136962330499
german,random_forest,181,-0.38970300794827334,0.8176106604149553,0.43478260869565216,0.5384615384615384,0.6190175083131393
german,random_forest,182,-0.7370741494270074,0.8450755829425067,0.3695652173913043,0.42857142857142855,0.5774712269658225
german,random_forest,184,-0.2876154481005134,0.8580481451640183,0.4782608695652174,0.6666666666666666,0.6866975189351725
german,random_forest,187,0.0839292265582461,0.7756805168328733,0.391304347826087,0.5384615384615384,0.589201972619437
german,random_forest,189,0.7254000352158871,0.8852416751764753,0.5434782608695652,0.8181818181818182,0.7625946937860052
german,random_forest,190,0.7246464086473463,0.8038239206481608,0.43478260869565216,0.6666666666666666,0.6519643508679599
german,random_forest,192,-0.3944338188062519,0.8552799415100556,0.41304347826086957,0.6666666666666666,0.6660250200822831
german,random_forest,193,0.6433157499576143,0.8227671182017486,0.3695652173913043,0.6666666666666666,0.6399764124980908
german,random_forest,194,0.5686716356037311,0.8235812957470316,0.43478260869565216,0.6666666666666666,0.6598673009075083
german,mlp,6,-0.2633838769127362,0.5638415700394759,0.3,0.17647058823529413,0.36847780448637857
german,mlp,8,0.06740533234250733,0.649702747469813,0.6,0.3333333333333333,0.5398810989879252
german,mlp,9,0.14516246100400718,0.6594510111584755,0.7,0.17647058823529413,0.5267215809339785
german,mlp,10,0.28784104553515755,0.5960681829396426,0.7,0.17647058823529413,0.5013684496464453
german,mlp,12,-0.23205668918185388,0.6897279713209097,0.3,0.42857142857142855,0.49446261709979245
german,mlp,15,0.13265674040548006,0.6222929236863973,0.5,0.25,0.4739171694745589
german,mlp,18,0.27303670097883537,0.6441596171370442,0.7,0.1111111111111111,0.500997180188151
german,mlp,21,0.220167979842523,0.5937744738364278,0.7,0.25,0.5225097895345711
german,mlp,22,0.1649649965271083,0.47419577258883455,0.7,0.17647058823529413,0.452619485506122
german,mlp,23,0.3941631031626779,0.687510719187802,0.6,0.42857142857142855,0.5835757162465494
german,mlp,24,0.12037916108721179,0.6556663911381713,0.7,0.25,0.5472665564552684
german,mlp,27,-0.13707701639308537,0.7321233612453281,0.2,0.42857142857142855,0.48142077306955977
german,mlp,29,-0.03195318510654,0.5492765172340626,0.7,0.17647058823529413,0.48265178336421327
german,mlp,32,-0.1525386026299272,0.5925129338296597,0.4,0.1111111111111111,0.3903385068651972
german,mlp,38,0.174339601003245,0.6175908200248071,0.6,0.25,0.5020363280099228
german,mlp,40,0.18209686738388972,0.5504616002707234,0.6,0.17647058823529413,0.45312581657887757
german,mlp,45,0.19671678296028322,0.5958770405143746,0.6,0.3333333333333333,0.5183508162057499
german,mlp,47,0.23047405391291664,0.5745837743395315,0.6,0.1111111111111111,0.4431668430691459
german,mlp,51,-0.020749221900332713,0.6120476896920383,0.4,0.17647058823529413,0.4177602523474035
german,mlp,54,0.15902855309796807,0.6697727021229417,0.5,0.25,0.4929090808491767
german,mlp,55,0.0824497707112454,0.5821147858950864,0.5,0.25,0.45784591435803457
german,mlp,56,0.21647915517532237,0.5738574331235134,0.4,0.25,0.42454297324940543
german,mlp,57,0.30711950214504913,0.6997056059198936,0.7,0.42857142857142855,0.618453670939386
german,mlp,58,-0.049868987416625925,0.5443832711472045,0.3,0.1111111111111111,0.34108664179221515
german,mlp,59,0.19927583748830172,0.6210696121646828,0.5,0.42857142857142855,0.5269992734373017
german,mlp,60,0.007359380408067471,0.6018406841827328,0.6,0.17647058823529413,0.47367745014368134
german,mlp,62,0.09241778059785719,0.5103216909644662,0.7,0.1111111111111111,0.4474620097191198
german,mlp,65,0.034692506074619156,0.668014191810477,0.3,0.3333333333333333,0.45720567672419077
german,mlp,67,0.0035537735421003838,0.6704225863688525,0.6,0.3333333333333333,0.5481690345475411
german,mlp,70,0.15750944111834297,0.6808589627884793,0.5,0.42857142857142855,0.5509150136868203
german,mlp,71,0.06927367260618478,0.6629680317834048,0.4,0.25,0.46018721271336194
german,mlp,74,0.307554521792617,0.5643385403451725,0.5,0.17647058823529413,0.42867659260865726
german,mlp,75,0.10558577589046263,0.5774891392036035,0.6,0.17647058823529413,0.4639368321520296
german,mlp,77,0.20820513521229406,0.7260832606068627,0.5,0.42857142857142855,0.5690047328141736
german,mlp,78,-0.13575986300378232,0.586778661071623,0.4,0.17647058823529413,0.4076526408992374
german,mlp,79,-0.0277454360457403,0.6099451230140915,0.5,0.42857142857142855,0.5225494777770652
german,mlp,80,-0.1606098494779134,0.6378901455882573,0.5,0.25,0.4801560582353029
german,mlp,81,0.03847943375161122,0.6407190534822221,0.5,0.17647058823529413,0.4592287978634771
german,mlp,82,0.2132127632318558,0.6211842976198435,0.4,0.17647058823529413,0.4214148955185256
german,mlp,83,0.13191213632081794,0.7292562248663097,0.5,0.3333333333333333,0.5417024899465238
german,mlp,85,0.013684743265969346,0.7127032908381102,0.6,0.3333333333333333,0.565081316335244
german,mlp,86,0.01726100808805269,0.5108568897552163,0.7,0.1111111111111111,0.4476760892354198
german,mlp,88,-0.10253762821784593,0.6977941816672146,0.4,0.3333333333333333,0.49911767266688584
german,mlp,91,0.06189763607924815,0.48165032717428236,0.4,0.1111111111111111,0.3459934642030463
german,mlp,97,0.17565989543774502,0.5761511422267281,0.7,0.25,0.5154604568906912
german,mlp,99,0.23666942312561845,0.678182968834729,0.6,0.42857142857142855,0.5798446161053201
german,mlp,100,0.4492173189556133,0.6362463207309534,0.6,0.3333333333333333,0.5344985282923814
german,mlp,101,0.025135945793749215,0.7144618011505748,0.4,0.42857142857142855,0.5343561490316584
german,mlp,104,0.273744733386702,0.518234987370557,0.6,0.17647058823529413,0.440235171418811
german,mlp,105,0.020071992532666845,0.6221782382312366,0.6,0.25,0.5038712952924946
german,mlp,106,0.23453941789522945,0.7032608550298765,0.5,0.3333333333333333,0.5313043420119505
german,mlp,107,-0.18808186299548768,0.6638855154246907,0.3,0.3333333333333333,0.4555542061698763
german,mlp,109,-0.039587407373751715,0.6014201708471435,0.4,0.25,0.4355680683388574
german,mlp,114,0.24976630032785377,0.6622034620823332,0.6,0.17647058823529413,0.4978225613035215
german,mlp,115,-0.04259889795103891,0.6518053141477598,0.5,0.17647058823529413,0.46366330212969215
german,mlp,116,0.27750775211981393,0.6432039050107048,0.7,0.25,0.5422815620042819
german,mlp,117,0.29484182956481464,0.6176672769949143,0.6,0.17647058823529413,0.48000808726855393
german,mlp,118,0.23840211127024513,0.6112448915059132,0.6,0.25,0.4994979566023653
german,mlp,119,-0.05927972623699257,0.6507349165662597,0.4,0.3333333333333333,0.48029396662650387
german,mlp,120,0.039580256823196276,0.5039375339605185,0.4,0.17647058823529413,0.37451619005479564
german,mlp,121,-0.0920105004644555,0.5396047105155072,0.5,0.1111111111111111,0.3991752175395362
german,mlp,126,0.1842274674408443,0.7032608550298765,0.6,0.3333333333333333,0.5613043420119506
german,mlp,130,0.06161002012882247,0.7215340708854869,0.5,0.5384615384615384,0.6001520898926563
german,mlp,132,0.3214923849790497,0.6953093301387321,0.6,0.25,0.5331237320554928
german,mlp,135,-0.23644559252723768,0.5591776948629393,0.5,0.1111111111111111,0.40700441127850906
german,mlp,136,0.17986080760008166,0.5810443883135862,0.6,0.17647058823529413,0.46535893179602267
german,mlp,137,0.08662287056839453,0.5882695719887125,0.6,0.17647058823529413,0.4682490052660732
german,mlp,141,0.3648405018787858,0.6344495819334353,0.6,0.25,0.5087798327733741
german,mlp,143,0.10799267569205687,0.3947952091325522,0.5,0.05263157894736842,0.3237075573372314
german,mlp,144,-0.21837434904379216,0.5241986310389152,0.4,0.17647058823529413,0.3826206288861543
german,mlp,145,-0.3649247597703007,0.5844467234833547,0.3,0.25,0.3987786893933419
german,mlp,148,0.35386780604204365,0.5271804528730942,0.7,0.17647058823529413,0.4738133576198259
german,mlp,150,0.1623404035929656,0.5887897040700719,0.6666666666666666,0.17647058823529413,0.488457058098617
german,mlp,151,0.43044830222715164,0.6033315950998225,0.6,0.25,0.496332638039929
german,mlp,153,0.19683150268597352,0.5177380170648603,0.5,0.17647058823529413,0.41003638329653236
german,mlp,154,0.14047312020984903,0.5772215398082284,0.3,0.25,0.3958886159232914
german,mlp,158,0.22635632236619083,0.6306267334280774,0.5,0.25,0.477250693371231
german,mlp,159,-0.06650158008770228,0.6737866930535674,0.4,0.42857142857142855,0.5180861057928555
german,mlp,161,0.09274069332578176,0.65234051293851,0.6,0.3333333333333333,0.540936205175404
german,mlp,162,0.3685067645934349,0.6852934670546945,0.5,0.42857142857142855,0.5526888153933064
german,mlp,164,0.3480734781048219,0.6956151580191607,0.7,0.17647058823529413,0.5411872396782526
german,mlp,165,0.45015338777111275,0.600388001750697,0.7,0.25,0.5251552007002788
german,mlp,166,-0.05123854233537313,0.6048607345019655,0.5,0.3333333333333333,0.4919442938007862
german,mlp,168,0.16348580801292684,0.7558632504636003,0.3,0.42857142857142855,0.5209167287568687
german,mlp,170,0.3599252424509294,0.7337289576175784,0.7,0.42857142857142855,0.6320630116184599
german,mlp,173,0.03755237662620445,0.5990882332588753,0.4,0.25,0.43463529330355016
german,mlp,174,0.08211104758654084,0.5908308804873023,0.7,0.17647058823529413,0.4992735286655091
german,mlp,175,-0.08423246638764127,0.7526138292340461,0.3,0.42857142857142855,0.519616960265047
german,mlp,176,0.19977946664197366,0.603637422980251,0.7,0.25,0.5264549691921003
german,mlp,178,0.2494256298331039,0.7172524805594861,0.7,0.42857142857142855,0.625472420795223
german,mlp,179,0.1089563200904163,0.6644971711855479,0.6,0.42857142857142855,0.5743702970456477
german,mlp,181,-0.1599588565934168,0.6666761948336019,0.4,0.3333333333333333,0.4866704779334407
german,mlp,182,0.09100780773818783,0.7102948962797349,0.5,0.25,0.5091179585118939
german,mlp,184,-0.054902189146950414,0.597482636886625,0.3,0.17647058823529413,0.38193423122523823
german,mlp,187,0.013199653647280412,0.7035284544252514,0.5,0.3333333333333333,0.5314113817701005
german,mlp,189,0.5208592714987086,0.5957241265741603,0.9,0.17647058823529413,0.5612308271002524
german,mlp,190,0.14391980999033405,0.7100655253694134,0.4,0.3333333333333333,0.5040262101477654
german,mlp,192,0.006575692994256031,0.7056692495882518,0.4,0.3333333333333333,0.5022676998353007
german,mlp,193,0.11178949730813258,0.6834584997721227,0.6,0.3333333333333333,0.5533833999088491
german,mlp,194,0.39363461874266004,0.7128179762932709,0.8,0.3333333333333333,0.6251271905173084
taiwan,xgboost,260,-0.46425706543066486,0.8512845849802372,0.4782608695652174,0.6666666666666666,0.6839920948616601
taiwan,xgboost,378,-0.16719307935399466,0.7223320158102767,0.43478260869565216,0.6666666666666666,0.6193675889328063
taiwan,xgboost,403,0.2765932831700142,0.7707509881422925,0.6521739130434783,0.42857142857142855,0.632523997741389
taiwan,xgboost,455,-0.5613447804344824,0.8626482213438735,0.34782608695652173,0.6666666666666666,0.649407114624506
taiwan,xgboost,507,0.5240553162257501,0.7094861660079052,0.6086956521739131,0.42857142857142855,0.5949745906267645
taiwan,xgboost,526,-0.6892025534315,0.716897233201581,0.34782608695652173,0.42857142857142855,0.5196781479390176
taiwan,xgboost,545,0.37250004195103104,0.8759881422924902,0.5652173913043478,0.6666666666666666,0.7199604743083005
taiwan,xgboost,555,0.27493621903915744,0.7480237154150198,0.5217391304347826,0.5384615384615384,0.6172696868349041
taiwan,xgboost,581,-0.5115063607501461,0.6556324110671937,0.34782608695652173,0.42857142857142855,0.4951722190852626
taiwan,xgboost,757,-0.5386228811485765,0.6887351778656127,0.5217391304347826,0.3333333333333333,0.5320158102766799
taiwan,xgboost,775,0.28502360465819726,0.6862648221343873,0.4782608695652174,0.42857142857142855,0.5465556182947487
taiwan,xgboost,837,-0.4862058425475918,0.7406126482213439,0.391304347826087,0.5384615384615384,0.5751748251748252
taiwan,xgboost,918,0.22466529837348984,0.5568181818181819,0.6521739130434783,0.42857142857142855,0.5469508752117448
taiwan,xgboost,960,0.4380715702440552,0.7895256916996047,0.6086956521739131,0.42857142857142855,0.6269904009034444
taiwan,xgboost,980,-0.20170738343036818,0.6314229249011858,0.4782608695652174,0.3333333333333333,0.49604743083003955
taiwan,xgboost,1079,0.660923669514868,0.7865612648221344,0.6521739130434783,0.6666666666666666,0.7102766798418972
taiwan,xgboost,1130,0.34141277881206605,0.8730237154150198,0.5652173913043478,0.6666666666666666,0.7187747035573122
taiwan,xgboost,1157,0.08039865948592502,0.7638339920948616,0.30434782608695654,0.42857142857142855,0.5254093732354602
taiwan,xgboost,1189,-0.13655884301189905,0.599802371541502,0.5217391304347826,0.3333333333333333,0.49644268774703554
taiwan,xgboost,1346,-0.6454781654498897,0.6353754940711462,0.13043478260869565,0.5384615384615384,0.45481909394952874
taiwan,xgboost,1354,0.3692583255012973,0.6002964426877471,0.6086956521739131,0.3333333333333333,0.5227272727272727
taiwan,xgboost,1434,0.3312029588001756,0.8280632411067194,0.5217391304347826,0.5384615384615384,0.649285497111584
taiwan,xgboost,1641,0.3441420877895538,0.7717391304347826,0.4782608695652174,0.42857142857142855,0.5807453416149069
taiwan,xgboost,1726,-0.4090918125054019,0.6284584980237155,0.391304347826087,0.3333333333333333,0.46877470355731227
taiwan,xgboost,1868,-0.13185311064998567,0.8735177865612649,0.34782608695652173,0.6666666666666666,0.6537549407114625
taiwan,xgboost,1941,0.2553449068030985,0.8745059288537549,0.5652173913043478,0.6666666666666666,0.7193675889328063
taiwan,xgboost,1971,-0.6270883009341833,0.8048418972332017,0.2608695652173913,0.5384615384615384,0.5617360899969596
taiwan,xgboost,2104,-0.1080909688124298,0.7050395256916996,0.5217391304347826,0.5384615384615384,0.600076010945576
taiwan,xgboost,2163,0.18365098991942294,0.799901185770751,0.4782608695652174,0.42857142857142855,0.5920101637492943
taiwan,xgboost,2183,-0.2668817230749029,0.7554347826086957,0.21739130434782608,0.5384615384615384,0.5289297658862877
taiwan,xgboost,2193,-0.32432730508317553,0.708498023715415,0.34782608695652173,0.5384615384615384,0.5492854971115841
taiwan,xgboost,2208,-0.06961405048524352,0.7569169960474309,0.43478260869565216,0.5384615384615384,0.5947400425661296
taiwan,xgboost,2319,0.12811037304220596,0.9125494071146245,0.43478260869565216,0.6666666666666666,0.6954545454545454
taiwan,xgboost,2382,0.027051841696720126,0.7485177865612649,0.43478260869565216,0.42857142857142855,0.5584133258046302
taiwan,xgboost,2447,0.11015776036127396,0.691699604743083,0.34782608695652173,0.3333333333333333,0.4810276679841897
taiwan,xgboost,2553,-0.5302153218584906,0.8236166007905139,0.2608695652173913,0.6666666666666666,0.607707509881423
taiwan,xgboost,2588,0.3170205703748,0.7218379446640316,0.5652173913043478,0.42857142857142855,0.5868718238283456
taiwan,xgboost,2604,-0.2097033859207863,0.5844861660079052,0.391304347826087,0.5384615384615384,0.5127242322894496
taiwan,xgboost,2611,0.07670334921904938,0.7257905138339922,0.43478260869565216,0.5384615384615384,0.582289449680754
taiwan,xgboost,2626,0.18670757669725602,0.7781620553359684,0.6521739130434783,0.42857142857142855,0.6354884246188595
taiwan,xgboost,2647,-0.22317713484572352,0.7188735177865613,0.5217391304347826,0.5384615384615384,0.6056096077835208
taiwan,xgboost,2663,0.272198175732956,0.6630434782608696,0.5217391304347826,0.5384615384615384,0.5832775919732441
taiwan,xgboost,2668,-0.4191011196360027,0.6961462450592886,0.30434782608695654,0.42857142857142855,0.4983342744212309
taiwan,xgboost,2761,0.17037313964389988,0.8547430830039526,0.4782608695652174,0.42857142857142855,0.6139469226425749
taiwan,xgboost,2775,-0.16881792618465696,0.6185770750988142,0.5217391304347826,0.3333333333333333,0.5039525691699605
taiwan,xgboost,2799,0.4806131797473325,0.8142292490118577,0.34782608695652173,0.6666666666666666,0.6300395256916996
taiwan,xgboost,2839,0.5574334162815399,0.5795454545454546,0.6521739130434783,0.25,0.5024703557312253
taiwan,xgboost,2959,0.14630282127874802,0.7623517786561265,0.6086956521739131,0.5384615384615384,0.6490878686530861
taiwan,xgboost,2960,0.4554066845773344,0.5716403162055336,0.6086956521739131,0.3333333333333333,0.5112648221343874
taiwan,xgboost,3033,-0.3372973436589653,0.782608695652174,0.391304347826087,0.42857142857142855,0.5590062111801242
taiwan,xgboost,3108,-0.45999427873331244,0.8596837944664032,0.30434782608695654,0.6666666666666666,0.6351778656126482
taiwan,xgboost,3230,-0.0006052172928316844,0.658102766798419,0.4782608695652174,0.42857142857142855,0.5352907961603613
taiwan,xgboost,3252,-0.19003677370550476,0.8073122529644269,0.2608695652173913,0.6666666666666666,0.6011857707509881
taiwan,xgboost,3287,0.07932290815411722,0.7895256916996047,0.6086956521739131,0.42857142857142855,0.6269904009034444
taiwan,xgboost,3371,0.07385063701708951,0.7070158102766798,0.5217391304347826,0.42857142857142855,0.5678994918125353
taiwan,xgboost,3747,-0.47338233453199396,0.7060276679841897,0.34782608695652173,0.42857142857142855,0.515330321852061
taiwan,xgboost,3764,-0.07371753082447657,0.8127470355731226,0.30434782608695654,0.5384615384615384,0.5779416235937975
taiwan,xgboost,3811,0.4260866364678987,0.6981225296442688,0.6086956521739131,0.42857142857142855,0.59042913608131
taiwan,xgboost,3815,-0.02782520233341229,0.791501976284585,0.6086956521739131,0.6666666666666666,0.6992094861660079
taiwan,xgboost,3859,0.09514830707531773,0.733201581027668,0.5652173913043478,0.42857142857142855,0.5914172783738001
taiwan,xgboost,4000,-0.0826121586034173,0.7297430830039525,0.5652173913043478,0.5384615384615384,0.6230009121313469
taiwan,xgboost,4028,0.025872919001920458,0.708498023715415,0.4782608695652174,0.42857142857142855,0.5554488989271598
taiwan,xgboost,4066,-0.1261033756817838,0.8863636363636364,0.391304347826087,0.5384615384615384,0.6334752204317422
taiwan,xgboost,4088,-0.16596861709881955,0.7519762845849802,0.30434782608695654,0.5384615384615384,0.5536333231985406
taiwan,xgboost,4096,-0.4238987807954223,0.6872529644268774,0.4782608695652174,0.42857142857142855,0.5469508752117448
taiwan,xgboost,4115,0.009847342189380265,0.782114624505929,0.391304347826087,0.5384615384615384,0.5917756156886592
taiwan,xgboost,4158,-0.03624199728518592,0.6170948616600791,0.5652173913043478,0.3333333333333333,0.516403162055336
taiwan,xgboost,4186,0.1838939323102365,0.5642292490118577,0.6521739130434783,0.42857142857142855,0.5499153020892151
taiwan,xgboost,4238,0.3452411158574857,0.8305335968379446,0.43478260869565216,0.6666666666666666,0.6626482213438735
taiwan,xgboost,4345,-0.10491395873006343,0.8873517786561265,0.34782608695652173,0.5384615384615384,0.6208269990878686
taiwan,xgboost,4424,-0.14711710573806613,0.6951581027667985,0.4782608695652174,0.42857142857142855,0.5501129305477132
taiwan,xgboost,4435,-0.5527809942923456,0.8295454545454546,0.21739130434782608,0.6666666666666666,0.5970355731225296
taiwan,xgboost,4496,-0.09093266518399948,0.7880434782608696,0.391304347826087,0.42857142857142855,0.5611801242236025
taiwan,xgboost,4499,0.011434441427849875,0.6032608695652174,0.6086956521739131,0.3333333333333333,0.5239130434782608
taiwan,xgboost,4516,0.1726149079807192,0.8601778656126483,0.4782608695652174,0.6666666666666666,0.6875494071146245
taiwan,xgboost,4562,0.3388476466453561,0.7509881422924901,0.6086956521739131,0.5384615384615384,0.6445424141076315
taiwan,xgboost,4593,0.470126284853901,0.5281620553359684,0.6956521739130435,0.25,0.4949604743083004
taiwan,xgboost,4625,-0.18965102159055253,0.6872529644268774,0.43478260869565216,0.42857142857142855,0.5339073969508752
taiwan,xgboost,4644,-0.24088408544697454,0.4476284584980237,0.391304347826087,0.25,0.3714426877470356
taiwan,xgboost,4745,-0.4366743654554157,0.5276679841897233,0.5217391304347826,0.25,0.4425889328063241
taiwan,xgboost,4816,-0.21076696688406157,0.43675889328063244,0.6086956521739131,0.3333333333333333,0.4573122529644269
taiwan,xgboost,4871,0.17262254911280175,0.6007905138339921,0.43478260869565216,0.42857142857142855,0.499322416713721
taiwan,xgboost,4908,0.4978078847471482,0.6660079051383399,0.6086956521739131,0.3333333333333333,0.5490118577075098
taiwan,xgboost,4964,-0.2932113289635921,0.5815217391304348,0.391304347826087,0.25,0.42500000000000004
taiwan,xgboost,4976,0.210688822467438,0.8063241106719368,0.34782608695652173,0.5384615384615384,0.5884159318941928
taiwan,xgboost,4979,-0.47133948151100263,0.7949604743083003,0.2608695652173913,0.6666666666666666,0.5962450592885375
taiwan,xgboost,5038,-0.5099623917082108,0.6892292490118577,0.34782608695652173,0.5384615384615384,0.5415779872301612
taiwan,xgboost,5064,0.3659582702920142,0.6620553359683795,0.5652173913043478,0.5384615384615384,0.5959258133171177
taiwan,xgboost,5089,0.5070189183522124,0.45108695652173914,0.6521739130434783,0.17647058823529413,0.4290281329923274
taiwan,xgboost,5263,0.058820795826115754,0.6012845849802372,0.5652173913043478,0.25,0.48507905138339924
taiwan,xgboost,5306,0.3404533604101255,0.557806324110672,0.4782608695652174,0.42857142857142855,0.4951722190852626
taiwan,xgboost,5377,-0.11884443256870383,0.6012845849802372,0.6956521739130435,0.42857142857142855,0.5777809147374364
taiwan,xgboost,5396,0.4252179142480476,0.7910079051383399,0.6086956521739131,0.42857142857142855,0.6275832862789384
taiwan,xgboost,5483,0.28196605702011723,0.7440711462450593,0.5217391304347826,0.42857142857142855,0.5827216261998871
taiwan,xgboost,5492,-0.3800987281581634,0.7885375494071146,0.43478260869565216,0.6666666666666666,0.6458498023715414
taiwan,xgboost,5617,0.41391991036283055,0.6220355731225297,0.5652173913043478,0.5384615384615384,0.5799179081787778
taiwan,xgboost,5761,-0.3382051174252255,0.6605731225296443,0.2608695652173913,0.42857142857142855,0.4710615471485037
taiwan,xgboost,5763,0.20550273905133132,0.9051383399209487,0.4782608695652174,0.6666666666666666,0.7055335968379447
taiwan,xgboost,5764,-0.23070562772146824,0.833498023715415,0.21739130434782608,0.5384615384615384,0.5601550623289754
taiwan,xgboost,5942,-0.47614658118787073,0.625,0.30434782608695654,0.42857142857142855,0.46987577639751554
taiwan,lightgbm,260,-0.4270454928193637,0.591897233201581,0.391304347826087,0.25,0.4291501976284585
taiwan,lightgbm,378,-0.39253385281185993,0.6595849802371542,0.391304347826087,0.3333333333333333,0.48122529644268774
taiwan,lightgbm,403,0.19415686081097627,0.6398221343873518,0.5217391304347826,0.3333333333333333,0.5124505928853755
taiwan,lightgbm,455,-0.6429954817577018,0.7351778656126482,0.30434782608695654,0.5384615384615384,0.5469139556096078
taiwan,lightgbm,507,0.28714611459148237,0.7697628458498024,0.43478260869565216,0.6666666666666666,0.6383399209486166
taiwan,lightgbm,526,-0.6553756894004032,0.741106719367589,0.34782608695652173,0.5384615384615384,0.5623289753724536
taiwan,lightgbm,545,0.20204655512712827,0.7944664031620554,0.34782608695652173,0.6666666666666666,0.6221343873517787
taiwan,lightgbm,555,0.24919638374429937,0.8255928853754941,0.6521739130434783,0.5384615384615384,0.6874277896017027
taiwan,lightgbm,581,-0.7369413841259186,0.724308300395257,0.13043478260869565,0.42857142857142855,0.45742518351214007
taiwan,lightgbm,757,-0.6433462690164656,0.5790513833992095,0.391304347826087,0.3333333333333333,0.44901185770750984
taiwan,lightgbm,775,0.433787596714538,0.6072134387351779,0.34782608695652173,0.3333333333333333,0.44723320158102764
taiwan,lightgbm,837,-0.6599884631040555,0.717391304347826,0.2608695652173913,0.5384615384615384,0.5267558528428093
taiwan,lightgbm,918,0.2376280908700071,0.5632411067193676,0.4782608695652174,0.25,0.44377470355731224
taiwan,lightgbm,960,0.2850352798693608,0.7262845849802372,0.6086956521739131,0.5384615384615384,0.6346609911827303
taiwan,lightgbm,980,-0.5477525928494138,0.6610671936758894,0.34782608695652173,0.5384615384615384,0.5303131650957738
taiwan,lightgbm,1079,0.6850117448969684,0.6645256916996047,0.4782608695652174,0.5384615384615384,0.5708269990878687
taiwan,lightgbm,1130,0.12797861574391237,0.791501976284585,0.391304347826087,0.6666666666666666,0.6339920948616601
taiwan,lightgbm,1157,0.40485095788470266,0.6798418972332017,0.5217391304347826,0.42857142857142855,0.5570299265951439
taiwan,lightgbm,1189,-0.060570270549361024,0.5706521739130435,0.43478260869565216,0.42857142857142855,0.48726708074534164
taiwan,lightgbm,1346,-0.6633945887895175,0.5113636363636364,0.08695652173913043,0.17647058823529413,0.2835735875377819
taiwan,lightgbm,1354,0.5507391040396878,0.5825098814229249,0.6086956521739131,0.25,0.4906126482213439
taiwan,lightgbm,1434,0.18418443315949654,0.7366600790513834,0.5652173913043478,0.6666666666666666,0.6642292490118576
taiwan,lightgbm,1641,0.49878851199884167,0.5004940711462451,0.6086956521739131,0.25,0.45780632411067196
taiwan,lightgbm,1726,-0.6080410521499858,0.5815217391304348,0.17391304347826086,0.3333333333333333,0.3847826086956522
